ER60001;ER60002;ER60017;ER60018;ER60019;ER60020;ER60025;ER62366;ER62449;ER62484;ER62486;ER62488;ER62491;ER62499;ER62502;ER62505;ER63482;ER63565;ER63600;ER63602;ER63604;ER63607;ER63615;ER63618;ER63621;ER64674;ER64676;ER64730;ER64813;ER64815;ER64869;ER65019;ER65067;ER65216;ER65244;ER66001;ER66002;ER66017;ER66018;ER66019;ER66020;ER66025;ER68420;ER68512;ER68549;ER68551;ER68553;ER68556;ER68564;ER68567;ER68570;ER69547;ER69639;ER69676;ER69678;ER69680;ER69683;ER69691;ER69694;ER69697;ER70747;ER70749;ER70803;ER70885;ER70887;ER70941;ER71111;ER71159;ER71293;ER71321;ER72001;ER72002;ER72017;ER72018;ER72019;ER72020;ER72025;ER74428;ER74520;ER74557;ER74559;ER74561;ER74564;ER74572;ER74575;ER74578;ER75555;ER75647;ER75684;ER75686;ER75688;ER75691;ER75699;ER75702;ER75705;ER76755;ER76757;ER76815;ER76900;ER76902;ER76960;ER77133;ER77181;ER77315;ER77343;Blanks
1;1011;45;1;0;0;3;3;0;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;45;0;42000;0;2;1183;47;1;0;0;3;3;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;56;0;87000;0;1;3654;48;1;0;0;3;4;14;2;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;20;0;1000;0;0
1;536;40;1;38;2;2;3;0;20;5;1;10;3;0;0;2;0;1;4;0;10;2;0;0;0;3;8;0;3;8;55;36;89000;0;2;1426;42;1;40;2;3;3;0;0;7;1;0;3;0;0;3;0;1;3;1;0;3;0;0;0;3;8;0;3;8;60;0;81000;0;1;3629;44;1;42;2;2;2;0;5;6;2;0;2;0;0;3;2;2;3;0;0;2;0;0;0;3;1;0;3;7;60;0;88000;0;0
1;7325;44;2;0;0;4;5;998;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;2524;46;2;0;0;4;5;4;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;3785;48;2;0;0;3;5;8;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;0;0;0;0;0
1;5179;42;2;0;0;3;2;0;998;998;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;50;0;50000;0;2;1474;44;2;0;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;50;0;57000;0;1;3553;46;2;0;0;3;3;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;13;50;0;50000;0;0
1;8291;55;1;56;2;3;3;0;0;0;7;10;98;0;0;3;0;998;998;7;0;0;0;0;0;9;99;0;5;8;45;35;9800;10000;2;8525;57;1;58;2;3;3;1;0;0;0;10;0;0;0;2;0;0;0;0;0;0;0;0;0;9;99;0;5;8;45;30;1500;12000;1;6174;58;1;60;2;3;3;0;0;2;0;20;0;0;0;3;0;0;2;0;0;0;0;0;0;3;6;0;5;6;40;15;40000;11000;0
1;3207;38;1;0;0;2;4;0;1;998;0;998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;2;9358;41;1;0;0;1;1;0;0;0;0;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;1;9352;43;1;0;0;2;1;0;7;7;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0;0;0;0
1;5065;24;1;0;0;3;2;0;3;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;32;0;9850;0;2;5629;26;1;0;0;2;2;0;3;1;7;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;11;0;15500;0;1;6670;28;1;0;0;2;3;0;2;0;3;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;40;0;47200;0;0
1;4392;29;1;30;2;2;2;0;3;2;5;0;0;0;0;3;0;3;2;0;0;0;0;0;0;2;8;0;2;8;50;40;48000;50000;2;6561;31;1;32;2;2;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;0;0;0;0;2;8;0;2;8;48;40;68000;45000;1;5773;33;1;34;2;2;3;0;1;7;3;0;0;0;0;3;0;0;7;0;0;0;0;0;0;2;14;0;2;14;52;44;87000;0;0
1;5026;66;2;0;0;3;1;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;24;0;24000;0;2;876;68;2;0;0;3;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;10;0;0;0;1;1054;70;2;0;0;3;2;11;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;0;0;0;0;0
1;6579;43;1;37;2;2;2;0;1;4;2;0;3;0;0;2;0;2;4;2;0;2;0;0;0;3;8;0;1;8;50;50;80000;80000;2;7561;45;1;39;2;2;2;0;1;3;2;5;2;0;0;2;0;1;2;2;0;1;0;0;0;3;8;0;1;8;55;55;85000;85000;1;6516;47;1;41;2;2;2;0;5;5;2;0;3;0;0;2;0;4;4;2;0;2;0;0;0;3;6;0;1;6;50;60;92000;93000;0
1;8841;37;1;38;2;1;3;0;0;0;0;0;6;0;0;3;1;0;0;0;0;1;0;0;0;3;8;0;3;8;40;40;30000;5500;2;8634;39;1;39;2;3;2;0;3;7;3;0;2;0;0;2;0;0;0;0;0;0;0;0;0;3;8;0;3;8;8;50;0;100000;1;4984;40;1;41;2;2;2;0;0;0;0;0;2;0;0;2;0;0;0;0;0;1;0;0;0;3;6;0;3;6;90;20;0;0;0
1;420;69;1;66;2;2;1;3;7;7;2;0;2;0;0;2;0;1;2;0;0;1;0;0;0;3;8;0;3;0;50;10;100000;2700;2;5136;71;1;68;2;2;2;0;3;5;3;0;2;0;0;3;0;2;4;1;0;2;0;0;0;3;8;0;3;0;48;2;98000;600;1;5521;73;1;70;2;2;2;0;3;7;3;0;1;0;0;3;0;0;5;0;0;1;0;0;0;3;1;0;3;1;48;0;105000;0;0
1;8103;46;1;42;2;2;3;0;4;3;0;0;2;0;0;3;0;1;1;0;20;1;0;0;0;4;1;0;3;1;45;40;58000;45000;2;9185;48;1;44;2;2;3;0;5;15;0;10;2;0;0;4;10;0;0;7;14;1;0;0;0;4;1;0;3;1;40;40;98500;32000;1;8592;50;1;46;2;3;3;0;3;0;0;0;2;0;0;4;2;1;1;3;0;1;0;0;0;4;4;0;3;4;40;50;76000;15250;0
1;2721;77;1;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;37;0;20000;0;2;5589;79;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;40;0;24000;0;1;929;81;1;0;0;1;3;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;40;0;24000;0;0
1;3714;73;2;0;0;2;2;5;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;2;5522;75;2;0;0;1;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1;800;77;2;0;0;2;2;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0
1;2470;36;1;33;2;1;2;0;3;3;3;0;2;0;0;2;3;4;4;4;0;1;0;0;0;3;0;0;9;0;40;0;200000;0;2;6427;38;1;35;2;1;2;0;7;0;0;0;3;0;0;2;0;0;4;0;0;0;0;0;0;3;0;0;9;0;35;0;185000;0;1;595;40;1;37;2;1;3;0;5;5;5;0;2;0;0;2;0;4;4;4;0;1;0;0;0;3;10;0;9;10;40;0;190125;0;0
1;5227;33;1;0;0;2;1;0;3;2;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;50;0;80000;0;2;7106;35;1;0;0;2;1;0;3;4;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;50;0;97000;0;1;278;37;1;0;0;3;2;0;3;2;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;58;0;136000;0;0
1;3230;31;1;0;0;2;2;0;2;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;40;0;53000;0;2;5341;33;1;0;0;1;2;0;5;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;35;0;67000;0;1;273;35;1;0;0;2;2;0;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;30;0;48000;0;0
1;9042;27;1;0;0;3;4;0;3;5;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;10;0;10000;0;2;7030;28;1;0;0;4;4;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1;580;30;1;0;0;3;4;0;3;5;2;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0
1;2707;31;1;30;2;2;2;0;1;3;1;0;3;0;0;3;0;2;2;2;0;3;0;0;0;3;8;0;3;8;45;46;37000;33000;2;6154;33;1;32;2;2;3;0;1;2;0;0;2;0;0;3;4;0;0;0;0;1;0;0;0;3;8;0;3;8;45;45;24000;36000;1;419;35;1;34;2;2;2;0;2;5;0;0;2;0;0;3;0;3;2;1;0;1;0;0;0;3;1;0;3;1;15;43;19608;14534;0
1;3563;46;1;0;0;4;3;0;3;7;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;30;0;15000;0;2;1370;48;1;0;0;3;3;0;2;2;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;45;0;23500;0;1;7052;50;1;0;0;2;2;0;3;5;0;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;14;50;0;48000;0;0
1;3852;24;2;0;0;2;1;0;7;7;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;30;0;15000;0;2;2095;26;2;0;0;2;2;0;3;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;25;0;15000;0;1;5828;28;2;0;0;2;3;0;3;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;30;0;35000;0;0
1;3121;51;1;52;2;2;2;0;1;7;0;0;3;0;0;2;0;0;1;0;0;1;0;0;0;1;1;0;1;1;50;50;0;73000;2;1470;53;1;54;2;2;2;0;3;10;0;0;3;0;0;2;0;0;7;1;0;2;0;0;0;1;1;0;1;1;50;40;40000;75000;1;5528;55;1;55;2;1;2;0;14;20;0;0;2;0;0;1;0;0;5;3;0;1;0;0;0;1;4;0;1;4;60;40;95000;90180;0
1;6178;42;1;46;2;3;3;0;2;7;3;0;1;0;0;3;0;3;3;2;0;0;0;0;0;9;99;0;9;99;75;10;101000;10000;2;1622;44;1;48;2;2;3;0;5;7;3;0;1;0;0;3;0;5;7;0;0;0;0;0;0;9;99;0;9;99;65;16;108000;10000;1;8632;46;1;51;2;3;3;2;5;7;3;0;1;0;0;5;0;2;5;3;0;0;0;0;0;9;14;0;9;14;60;15;80000;17000;0
1;2761;41;1;48;2;3;2;0;0;0;0;10;6;0;0;3;0;0;0;0;5;2;0;0;0;9;8;0;9;8;50;40;83000;35000;2;3209;43;1;50;2;3;3;2;1;7;0;0;8;0;0;5;0;0;0;0;20;2;0;0;0;9;8;0;9;8;50;40;90000;40000;1;4306;45;1;52;2;2;3;0;0;0;0;0;6;0;0;3;0;0;0;0;10;0;0;0;0;9;15;0;9;15;40;40;80000;40000;0
1;7547;37;1;0;0;3;3;0;2;2;3;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;60;0;40000;0;2;3735;39;1;0;0;2;3;0;2;7;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;60;0;60000;0;1;3903;41;1;0;0;3;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;31;60;0;69000;0;0
1;7375;69;1;67;2;1;3;0;7;7;0;0;0;0;0;3;0;4;7;0;0;0;0;0;0;3;8;0;9;8;0;0;250;0;2;3731;71;1;69;2;2;3;0;7;7;0;0;0;0;0;3;0;3;7;0;0;0;0;0;0;3;8;0;9;8;0;0;0;0;1;3945;72;1;70;2;2;3;5;7;7;4;0;0;0;0;3;0;5;15;0;0;0;0;0;0;3;14;0;9;14;0;0;0;0;0
1;5954;33;1;33;2;2;2;0;5;7;0;0;0;0;0;3;0;0;7;0;0;0;0;0;0;3;8;0;9;8;60;40;39832;16552;2;2909;34;1;35;2;2;3;0;4;3;0;0;0;0;0;2;0;3;3;0;0;0;0;0;0;3;8;0;9;8;60;40;47000;31000;1;3947;36;1;37;2;2;3;0;2;4;0;0;0;0;0;3;0;0;5;0;0;0;0;0;0;3;14;0;9;14;60;40;48500;36000;0
1;8093;41;1;42;2;3;3;1;0;0;0;0;0;0;0;2;0;0;10;0;0;0;0;0;0;3;8;0;3;1;60;0;32000;0;2;3605;43;1;44;2;3;2;2;2;4;0;0;0;0;0;2;0;1;7;0;0;0;0;0;0;3;8;0;3;1;55;0;0;0;1;3402;45;1;46;2;3;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;6;0;3;4;55;0;0;0;0
1;3013;71;1;66;2;1;2;0;2;7;2;0;2;0;0;2;0;2;7;2;0;1;0;0;0;5;8;0;5;8;0;0;0;0;2;266;73;1;68;2;1;2;0;3;7;3;0;2;0;0;2;0;1;7;1;0;2;0;0;0;5;8;0;5;8;0;0;0;0;1;7326;75;1;70;2;1;2;0;2;7;2;0;1;0;0;2;0;0;7;2;0;1;0;0;0;5;15;0;5;15;0;0;0;0;0
1;2741;37;2;0;0;2;2;0;3;5;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;97;50;0;45000;0;2;382;39;2;0;0;3;1;0;4;7;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;97;60;0;50500;0;1;7382;41;2;0;0;3;2;0;5;7;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;15;60;0;50000;0;0
1;651;30;2;0;0;2;1;0;3;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;40;0;2600;0;2;144;32;2;35;2;1;1;0;1;6;1;0;1;0;0;1;0;2;1;1;0;1;0;0;0;3;8;0;3;0;40;45;39000;58000;1;550;34;2;37;2;1;1;0;3;6;0;0;1;0;0;1;0;2;5;0;0;1;0;0;0;3;22;0;3;22;40;32;45000;91000;0
1;487;55;1;55;2;1;1;0;3;0;3;0;2;0;0;1;0;2;0;2;0;2;0;0;0;3;8;0;1;1;60;45;250000;60000;2;4566;57;1;57;2;2;2;0;4;7;4;0;3;0;0;2;0;2;4;0;0;3;0;0;0;3;8;0;1;1;60;50;200000;72000;1;1731;59;1;59;2;2;3;0;2;2;0;0;3;0;0;1;0;1;1;0;0;98;0;0;0;3;15;0;1;15;55;55;175000;72000;0
1;5599;54;1;56;2;2;3;0;5;2;2;0;1;0;0;4;0;0;2;0;0;2;0;0;0;5;8;0;5;1;55;23;165000;10000;2;4560;55;1;58;2;3;3;0;5;2;0;0;1;0;0;3;0;3;3;2;0;2;0;0;0;5;8;0;5;1;55;45;175000;40000;1;1702;57;1;60;2;2;3;0;5;2;0;0;2;0;0;4;0;3;2;1;0;2;0;0;0;5;10;0;5;4;50;40;194000;43500;0
1;1738;35;2;0;0;2;2;0;3;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;35;0;11000;0;2;4699;37;2;0;0;2;3;7;1;3;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;35;0;4000;0;1;1973;39;2;0;0;2;2;0;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;35;0;5000;0;0
1;8774;31;1;23;2;2;2;0;4;3;4;0;3;0;0;1;0;1;1;0;0;2;0;0;0;3;0;0;3;0;8;0;25000;10000;2;6333;33;1;25;2;2;2;0;5;2;5;0;3;0;0;2;0;1;2;1;0;3;0;0;0;3;0;0;3;0;40;998;50000;21000;1;2074;35;1;27;2;2;2;0;3;1;3;0;2;0;0;1;0;1;1;1;0;2;0;0;0;3;3;0;3;3;40;50;31000;44000;0
1;479;69;1;69;2;1;1;0;0;7;0;0;2;0;0;1;0;0;4;0;0;2;0;0;0;1;8;0;1;8;50;50;174000;86000;2;1029;71;1;71;2;1;1;0;0;1;0;0;2;0;0;1;0;0;7;3;0;2;0;0;0;1;8;0;1;8;45;50;185000;0;1;1367;73;1;73;2;1;1;0;0;10;0;0;2;0;0;1;1;0;10;0;0;2;0;0;0;1;7;0;1;7;45;0;0;0;0
1;314;68;1;67;2;2;2;0;0;5;5;0;1;0;0;3;5;0;5;5;0;0;0;0;0;5;1;0;1;8;15;0;3000;0;2;1179;70;1;69;2;4;2;0;0;4;4;0;0;0;0;5;10;0;0;0;0;0;0;0;0;5;1;0;1;8;0;0;0;0;1;1613;72;1;0;0;3;2;0;0;5;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;0;0;0;0;0
1;952;48;1;0;0;2;2;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;40;0;4700;0;2;1126;50;1;0;0;2;2;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;38;0;18792;0;1;1865;52;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;40;0;23492;0;0
1;3023;39;1;38;2;2;3;1;3;2;3;0;2;0;0;2;0;4;3;2;0;2;0;0;0;3;0;0;3;8;80;5;83264;0;2;1115;41;1;40;2;2;2;0;2;2;4;0;2;0;0;2;0;3;3;2;0;2;0;0;0;3;0;0;3;8;50;0;110000;0;1;1636;43;1;42;2;1;2;0;5;5;3;0;2;0;0;2;0;5;5;3;0;2;0;0;0;3;1;0;3;13;60;0;132000;0;0
1;3375;45;1;50;2;1;1;0;3;0;0;0;2;0;0;2;0;0;0;0;0;1;0;0;0;5;8;0;3;8;50;0;303000;0;2;1571;47;1;52;2;1;1;0;3;0;3;0;1;0;0;1;0;0;0;0;0;2;0;0;0;5;8;0;3;8;50;0;400000;0;1;2116;49;1;0;0;5;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;50;0;500000;0;0
1;696;44;1;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;40;0;0;0;2;1195;46;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;0;10000;0;1;2069;48;1;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;20;0;6000;0;0
1;83;42;1;40;2;2;3;0;0;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;3;1;0;5;8;50;0;106000;0;2;1063;44;1;42;2;1;2;0;2;4;0;0;0;0;0;2;0;2;4;1;0;0;0;0;0;3;1;0;5;8;40;0;119000;0;1;1739;46;1;45;2;2;3;0;0;2;0;0;0;0;0;3;0;0;4;1;0;0;0;0;0;3;4;0;5;11;50;0;122000;0;0
1;5499;37;1;35;2;2;2;0;3;7;3;0;1;0;0;1;0;5;7;0;0;2;0;0;0;9;0;0;3;1;50;40;103000;75000;2;2396;39;1;0;0;3;2;0;7;7;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;99;50;0;110000;0;1;1454;41;1;0;0;2;2;0;3;5;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;50;0;145000;0;0
1;4808;70;1;67;2;3;5;0;3;0;0;0;98;0;0;1;0;3;7;3;0;0;0;0;0;3;8;0;3;8;0;40;0;58000;2;1214;71;1;68;2;3;5;0;1;2;1;0;0;0;0;1;0;3;7;3;0;0;0;0;0;3;8;0;3;8;0;40;0;0;1;1984;73;1;71;2;3;4;0;0;0;0;0;0;0;0;1;1;0;14;0;0;0;0;0;0;3;99;0;3;99;0;0;0;0;0
1;5583;41;1;39;2;1;1;0;2;20;0;0;1;0;0;1;0;3;1;1;0;1;0;0;0;5;8;0;1;8;45;0;140000;0;2;1232;43;1;41;2;1;1;0;1;2;0;0;1;0;0;1;0;3;2;1;0;1;0;0;0;5;8;0;1;8;45;0;180000;3000;1;1409;45;1;43;2;2;1;0;4;2;0;0;1;0;0;1;0;5;1;1;0;1;0;0;0;5;7;0;1;7;45;25;40000;32000;0
1;2586;39;1;35;2;2;2;0;3;5;0;0;1;0;0;2;0;0;7;0;0;1;0;0;0;3;8;0;5;8;50;0;120000;0;2;1073;41;1;37;2;2;2;0;3;7;0;0;1;0;0;2;5;0;7;0;0;1;0;0;0;3;8;0;5;8;50;0;142000;0;1;1802;43;1;39;2;1;2;0;2;7;0;0;1;0;0;2;0;1;5;0;0;1;0;0;0;3;15;0;5;15;50;0;177000;0;0
1;2161;44;1;43;2;1;2;0;2;2;2;0;0;0;0;1;0;1;2;0;0;0;0;0;0;3;8;0;3;8;40;40;77000;50000;2;1120;46;1;45;2;1;2;0;3;3;3;0;0;0;0;1;0;2;3;1;0;0;0;0;0;3;8;0;3;8;40;40;75000;54000;1;1528;48;1;47;2;2;1;0;3;7;2;0;1;0;0;1;0;2;4;1;0;0;0;0;0;3;6;0;3;6;39;45;72000;52000;0
1;2031;43;1;42;2;2;3;0;2;7;2;0;2;0;0;4;0;0;7;0;0;2;0;0;0;9;99;0;9;99;45;40;50500;48800;2;1080;45;1;44;2;2;3;1;3;5;3;0;1;0;0;3;0;3;5;3;0;1;0;0;0;9;99;0;9;99;40;40;56500;54300;1;1389;47;1;46;2;2;3;0;1;2;1;0;2;0;0;3;0;0;2;1;0;2;0;0;0;9;10;0;9;10;50;40;73000;56000;0
1;4930;18;2;0;0;2;2;0;3;5;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;30;0;5000;0;2;2063;20;2;0;0;2;2;0;5;10;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;10;0;3000;0;1;2578;22;2;0;0;2;1;0;4;5;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;20;0;10000;0;0
1;170;32;1;34;2;3;3;0;3;6;0;0;6;0;0;4;0;0;3;0;1;6;0;0;0;3;10;0;3;0;44;42;43200;60600;2;1140;34;1;36;2;2;3;0;5;1;5;0;6;0;0;3;0;5;1;5;2;6;0;0;0;3;10;0;3;0;47;44;48000;70500;1;2355;36;1;38;2;3;2;0;1;7;0;0;8;0;0;3;0;1;7;1;3;8;0;0;0;3;19;0;3;2;60;50;75000;85000;0
1;1343;67;2;0;0;4;3;3;1;5;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;0;0;0;2;246;69;2;0;0;3;3;4;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;0;0;0;1;238;71;2;0;0;2;2;5;0;3;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;0;0;0;0;0
1;1874;28;2;0;0;4;4;0;0;2;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;26000;0;2;241;30;2;0;0;2;4;0;1;1;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;30931;0;1;583;32;2;0;0;3;5;1;1;7;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;15;40;0;28750;0;0
1;5615;78;1;75;2;2;3;0;0;2;0;0;0;0;0;3;0;0;7;0;0;0;0;0;0;3;8;0;3;0;0;0;0;0;2;1394;80;1;77;2;3;3;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;3;8;0;3;0;0;0;0;0;1;3151;82;1;79;2;2;4;0;0;7;0;0;0;0;0;4;0;5;5;4;0;0;0;0;0;3;9;0;3;9;0;0;0;0;0
1;6597;32;1;0;0;3;2;0;1;7;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;42;0;6385;0;2;2260;34;1;0;0;3;3;0;3;3;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;42;0;36000;0;1;3378;36;1;0;0;4;4;0;4;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;45;0;0;0;0
1;6003;29;1;26;2;1;2;0;7;7;1;0;2;0;0;3;2;3;7;0;0;2;0;0;0;3;0;0;3;0;40;35;40000;3000;2;1809;31;1;28;2;2;2;0;7;7;0;0;0;0;0;2;0;7;7;3;0;0;0;0;0;3;0;0;3;0;45;20;68000;25000;1;3205;32;1;30;2;2;3;0;3;6;0;10;0;0;0;2;0;4;7;4;0;4;0;0;0;3;2;0;3;2;40;40;75086;17270;0
1;4699;34;1;30;2;1;2;0;3;7;1;0;1;0;0;2;0;3;7;2;0;1;0;0;0;3;1;0;3;1;40;36;33000;67000;2;3823;36;1;32;2;1;3;0;3;7;7;0;2;0;0;2;0;3;4;4;0;2;0;0;0;3;1;0;3;1;60;32;58000;69000;1;346;38;1;34;2;1;2;0;3;7;0;0;2;0;0;3;0;3;7;1;0;2;0;0;0;3;4;0;3;4;50;40;58000;73000;0
1;3706;64;1;66;2;1;2;0;4;1;3;0;4;0;0;2;0;3;1;2;0;1;0;0;0;3;1;0;3;1;0;0;0;0;2;6586;66;1;68;2;1;2;0;5;3;3;0;3;0;0;1;0;4;3;2;0;1;0;0;0;3;1;0;3;1;0;0;0;0;1;5421;68;1;70;2;1;2;0;3;5;3;0;4;0;0;3;0;2;5;2;0;1;0;0;0;3;4;0;3;4;0;0;0;0;0
1;3781;62;1;60;2;1;1;0;1;4;0;0;2;0;0;1;0;2;3;0;0;1;0;0;0;3;1;0;3;1;8;0;0;0;2;6236;64;1;62;2;1;1;0;0;5;0;0;2;0;0;2;0;0;3;3;0;2;0;0;0;3;1;0;3;1;0;0;0;0;1;5673;66;1;64;2;1;2;0;0;5;0;0;2;0;0;2;0;0;5;2;0;1;0;0;0;3;15;0;3;4;0;0;0;0;0
1;5202;60;1;61;2;2;2;0;3;2;0;0;1;0;0;2;0;3;2;2;0;1;0;0;0;3;1;0;3;1;55;40;126000;26000;2;7155;62;1;63;2;1;1;0;3;0;0;0;0;0;0;1;0;3;2;3;0;1;0;0;0;3;1;0;3;1;50;20;84000;11221;1;6489;64;1;65;2;1;2;0;3;7;0;0;1;0;0;2;0;2;2;1;0;1;0;0;0;3;4;0;3;4;49;28;174000;36000;0
1;4010;55;1;55;2;1;2;0;6;6;3;0;1;0;0;2;0;3;3;2;0;2;0;0;0;3;1;0;3;1;40;45;2500;16000;2;6452;57;1;57;2;1;3;17;4;7;3;0;1;0;0;1;0;5;7;2;0;2;0;0;0;3;1;0;3;1;3;3;2750;4650;1;5824;59;1;59;2;1;2;0;4;2;2;0;1;0;0;1;0;5;2;1;0;2;0;0;0;3;4;0;3;4;6;4;6000;5000;0
